"modelID","varName","value","temperature","climate","indoorUnittype","info","hpType"
"","title","Acond Aconomis S","0","0","0","1","0"
"","application","2","0","0","0","1","0"
"","indoor","1","0","0","0","1","0"
"","outdoor","1","0","0","0","1","0"
"","coolingMode7c12c","0","0","0","0","1","0"
"","coolingMode18c23c","0","0","0","0","1","0"
"","colderClimate","0","0","0","0","1","0"
"","warmerClimate","0","0","0","0","1","0"
"","reversibility","1","0","0","0","1","0"
"","colderForHeating","0","0","0","0","1","0"
"","warmerForHeating","0","0","0","0","1","0"
"","en145112Certification","0","0","0","0","1","0"
"","heatSource","0","0","0","0","1","0"
"","additionalOutdoorAir","0","0","0","0","1","0"
"","additionalExhaustAir","0","0","0","0","1","0"
"","additionalIndoorAir","0","0","0","0","1","0"
"","additionalNonheatedSpaceAir","0","0","0","0","1","0"
"","powerSupply","1","0","0","0","1","0"
"","offPeakProduct","0","0","0","0","1","0"
"","EN14511_2_001","2.74","4","10","0","2","0"
"","EN14511_2_001","2.35","5","10","0","2","0"
"","EN14511_2_002","0.54","4","10","0","2","0"
"","EN14511_2_002","0.74","5","10","0","2","0"
"","EN14511_2_003","5.08","4","10","0","2","0"
"","EN14511_2_003","3.18","5","10","0","2","0"
"","EN14511_4_003","2","0","10","0","2","0"
"","EN14511_4_004","2","0","10","0","2","0"
"","EN14511_4_005","2","0","10","0","2","0"
"","EN14511_4_006","2","0","10","0","2","0"
"","EN12102_1_001","0","4","3","0","2","0"
"","EN12102_1_001","0","5","3","0","2","0"
"","EN12102_1_002","0","4","3","0","2","0"
"","EN12102_1_002","53","5","3","0","2","0"
"","EN14825_001","192","4","3","0","2","0"
"","EN14825_001","157","5","3","0","2","0"
"","EN14825_002","4.00","4","3","0","2","0"
"","EN14825_002","4.00","5","3","0","2","0"
"","EN14825_003","4.89","4","3","0","2","0"
"","EN14825_003","4.00","5","3","0","2","0"
"","EN14825_004","-7","4","3","0","2","0"
"","EN14825_004","-7","5","3","0","2","0"
"","EN14825_005","-10","4","3","0","2","0"
"","EN14825_005","-10","5","3","0","2","0"
"","EN14825_008","3.54","4","3","0","2","0"
"","EN14825_008","3.54","5","3","0","2","0"
"","EN14825_009","3.01","4","3","0","2","0"
"","EN14825_009","2.25","5","3","0","2","0"
"","EN14825_047","0.900","4","3","0","2","0"
"","EN14825_047","0.900","5","3","0","2","0"
"","EN14825_010","2.15","4","3","0","2","0"
"","EN14825_010","2.15","5","3","0","2","0"
"","EN14825_011","4.94","4","3","0","2","0"
"","EN14825_011","3.92","5","3","0","2","0"
"","EN14825_048","0.900","4","3","0","2","0"
"","EN14825_048","0.900","5","3","0","2","0"
"","EN14825_012","1.39","4","3","0","2","0"
"","EN14825_012","1.39","5","3","0","2","0"
"","EN14825_013","6.41","4","3","0","2","0"
"","EN14825_013","5.90","5","3","0","2","0"
"","EN14825_049","0.900","4","3","0","2","0"
"","EN14825_049","0.900","5","3","0","2","0"
"","EN14825_014","1.68","4","3","0","2","0"
"","EN14825_014","1.67","5","3","0","2","0"
"","EN14825_015","7.07","4","3","0","2","0"
"","EN14825_015","6.04","5","3","0","2","0"
"","EN14825_050","0.937","4","3","0","2","0"
"","EN14825_050","0.946","5","3","0","2","0"
"","EN14825_016","3.54","4","3","0","2","0"
"","EN14825_016","3.54","5","3","0","2","0"
"","EN14825_017","3.01","4","3","0","2","0"
"","EN14825_017","2.25","5","3","0","2","0"
"","EN14825_018","3.28","4","3","0","2","0"
"","EN14825_018","3.27","5","3","0","2","0"
"","EN14825_019","2.96","4","3","0","2","0"
"","EN14825_019","2.13","5","3","0","2","0"
"","EN14825_021","0.900","4","3","0","2","0"
"","EN14825_021","0.900","5","3","0","2","0"
"","EN14825_022","75","4","3","0","2","0"
"","EN14825_022","75","5","3","0","2","0"
"","EN14825_023","15","4","3","0","2","0"
"","EN14825_023","15","5","3","0","2","0"
"","EN14825_024","15","4","3","0","2","0"
"","EN14825_024","15","5","3","0","2","0"
"","EN14825_025","15","4","3","0","2","0"
"","EN14825_025","15","5","3","0","2","0"
"","EN14825_026","0","4","3","0","2","0"
"","EN14825_026","0","5","3","0","2","0"
"","EN14825_027","1","4","3","0","2","0"
"","EN14825_027","1","5","3","0","2","0"
"","EN14825_028","0.72","4","3","0","2","0"
"","EN14825_028","0.73","5","3","0","2","0"
"","EN14825_029","1692","4","3","0","2","0"
"","EN14825_029","2069","5","3","0","2","0"
"","Refrigerant","R290","0","0","0","0"
"","Mass of Refrigerant","0,290 kg","0","0","0","0"
"","Date","08.07.2024","0","0","0","0"
"","Manufacturer"," Acond a.s.","0","0","0","0"
"","Modelname","Acond Aconomis S","0","0","0","0"
"","Type","Outdoor Air/Water","0","0","0","0"
"","Energy","Electricity","0","0","0","0"
