"modelID","varName","value","temperature","climate","indoorUnittype","info","hpType"
"2","title"," GSH-60IRB/GSH-60ERB","0","0","0","1","0"
"2","application","3","0","0","0","1","0"
"2","indoor","1","0","0","0","1","0"
"2","outdoor","1","0","0","0","1","0"
"2","coolingMode7c12c","0","0","0","0","1","0"
"2","coolingMode18c23c","0","0","0","0","1","0"
"2","colderClimate","0","0","0","0","1","0"
"2","warmerClimate","0","0","0","0","1","0"
"2","reversibility","1","0","0","0","1","0"
"2","colderForHeating","0","0","0","0","1","0"
"2","warmerForHeating","0","0","0","0","1","0"
"2","en145112Certification","0","0","0","0","1","0"
"2","heatSource","0","0","0","0","1","0"
"2","additionalOutdoorAir","0","0","0","0","1","0"
"2","additionalExhaustAir","0","0","0","0","1","0"
"2","additionalIndoorAir","0","0","0","0","1","0"
"2","additionalNonheatedSpaceAir","0","0","0","0","1","0"
"2","powerSupply","1","0","0","0","1","0"
"2","offPeakProduct","0","0","0","0","1","0"
"2","EN14511_2_001","5.61","5","10","0","2","0"
"2","EN14511_2_002","1.93","5","10","0","2","0"
"2","EN14511_2_003","2.90","5","10","0","2","0"
"2","EN14511_4_003","2","0","10","0","2","0"
"2","EN14511_4_004","2","0","10","0","2","0"
"2","EN14511_4_005","2","0","10","0","2","0"
"2","EN14511_4_006","2","0","10","0","2","0"
"2","EN12102_1_001","42","5","3","0","2","0"
"2","EN12102_1_002","62","5","3","0","2","0"
"2","EN14825_001","127","5","3","0","2","0"
"2","EN14825_002","5.00","5","3","0","2","0"
"2","EN14825_003","3.27","5","3","0","2","0"
"2","EN14825_004","-7","5","3","0","2","0"
"2","EN14825_005","-10","5","3","0","2","0"
"2","EN14825_008","4.02","5","3","0","2","0"
"2","EN14825_009","2.03","5","3","0","2","0"
"2","EN14825_047","0.99","5","3","0","2","0"
"2","EN14825_010","2.64","5","3","0","2","0"
"2","EN14825_011","3.27","5","3","0","2","0"
"2","EN14825_048","0.97","5","3","0","2","0"
"2","EN14825_012","2.40","5","3","0","2","0"
"2","EN14825_013","4.20","5","3","0","2","0"
"2","EN14825_049","0.96","5","3","0","2","0"
"2","EN14825_014","2.78","5","3","0","2","0"
"2","EN14825_015","6.00","5","3","0","2","0"
"2","EN14825_050","0.95","5","3","0","2","0"
"2","EN14825_016","4.02","5","3","0","2","0"
"2","EN14825_017","2.03","5","3","0","2","0"
"2","EN14825_018","3.80","5","3","0","2","0"
"2","EN14825_019","1.38","5","3","0","2","0"
"2","EN14825_022","60","5","3","0","2","0"
"2","EN14825_023","25","5","3","0","2","0"
"2","EN14825_024","25","5","3","0","2","0"
"2","EN14825_025","25","5","3","0","2","0"
"2","EN14825_026","25","5","3","0","2","0"
"2","EN14825_027","1","5","3","0","2","0"
"2","EN14825_028","1.20","5","3","0","2","0"
"2","EN14825_029","3169","5","3","0","2","0"
"2","EN16147_001","XL","0","3","0","2","0"
"2","EN16147_002","122","0","3","0","2","0"
"2","EN16147_003","2.92","0","3","0","2","0"
"2","EN16147_004","3.14","0","3","0","2","0"
"2","EN16147_005","52.3","0","3","0","2","0"
"2","EN16147_006","51.7","0","3","0","2","0"
"2","EN16147_007","325","0","3","0","2","0"
"1","title","GSH-40IRB/GSH-40ERB","0","0","0","1","0"
"1","application","3","0","0","0","1","0"
"1","indoor","1","0","0","0","1","0"
"1","outdoor","1","0","0","0","1","0"
"1","coolingMode7c12c","0","0","0","0","1","0"
"1","coolingMode18c23c","0","0","0","0","1","0"
"1","colderClimate","0","0","0","0","1","0"
"1","warmerClimate","0","0","0","0","1","0"
"1","reversibility","1","0","0","0","1","0"
"1","colderForHeating","0","0","0","0","1","0"
"1","warmerForHeating","0","0","0","0","1","0"
"1","en145112Certification","0","0","0","0","1","0"
"1","heatSource","0","0","0","0","1","0"
"1","additionalOutdoorAir","0","0","0","0","1","0"
"1","additionalExhaustAir","0","0","0","0","1","0"
"1","additionalIndoorAir","0","0","0","0","1","0"
"1","additionalNonheatedSpaceAir","0","0","0","0","1","0"
"1","powerSupply","1","0","0","0","1","0"
"1","offPeakProduct","0","0","0","0","1","0"
"1","EN14511_2_001","3.60","5","10","0","2","0"
"1","EN14511_2_002","1.31","5","10","0","2","0"
"1","EN14511_2_003","2.75","5","10","0","2","0"
"1","EN14511_4_003","2","0","10","0","2","0"
"1","EN14511_4_004","2","0","10","0","2","0"
"1","EN14511_4_005","2","0","10","0","2","0"
"1","EN14511_4_006","2","0","10","0","2","0"
"1","EN12102_1_001","42","5","3","0","2","0"
"1","EN12102_1_002","62","5","3","0","2","0"
"1","EN14825_001","128","5","3","0","2","0"
"1","EN14825_002","5.00","5","3","0","2","0"
"1","EN14825_003","3.27","5","3","0","2","0"
"1","EN14825_004","-7","5","3","0","2","0"
"1","EN14825_005","-10","5","3","0","2","0"
"1","EN14825_008","4.02","5","3","0","2","0"
"1","EN14825_009","2.03","5","3","0","2","0"
"1","EN14825_047","0.99","5","3","0","2","0"
"1","EN14825_010","2.64","5","3","0","2","0"
"1","EN14825_011","3.27","5","3","0","2","0"
"1","EN14825_048","0.97","5","3","0","2","0"
"1","EN14825_012","2.33","5","3","0","2","0"
"1","EN14825_013","4.30","5","3","0","2","0"
"1","EN14825_049","0.95","5","3","0","2","0"
"1","EN14825_014","2.78","5","3","0","2","0"
"1","EN14825_015","6.00","5","3","0","2","0"
"1","EN14825_050","0.95","5","3","0","2","0"
"1","EN14825_016","4.02","5","3","0","2","0"
"1","EN14825_017","2.03","5","3","0","2","0"
"1","EN14825_018","3.80","5","3","0","2","0"
"1","EN14825_019","1.38","5","3","0","2","0"
"1","EN14825_022","60","5","3","0","2","0"
"1","EN14825_023","25","5","3","0","2","0"
"1","EN14825_024","25","5","3","0","2","0"
"1","EN14825_025","25","5","3","0","2","0"
"1","EN14825_026","25","5","3","0","2","0"
"1","EN14825_027","1","5","3","0","2","0"
"1","EN14825_028","1.20","5","3","0","2","0"
"1","EN14825_029","3152","5","3","0","2","0"
"1","EN16147_001","XL","0","3","0","2","0"
"1","EN16147_002","122","0","3","0","2","0"
"1","EN16147_003","2.92","0","3","0","2","0"
"1","EN16147_004","3.14","0","3","0","2","0"
"1","EN16147_005","52.3","0","3","0","2","0"
"1","EN16147_006","51.7","0","3","0","2","0"
"1","EN16147_007","325","0","3","0","2","0"
"","Refrigerant","R32","0","0","0","0"
"","Mass of Refrigerant","1,000 kg","0","0","0","0"
"","Date","28.02.2023","0","0","0","0"
"","Manufacturer"," SINCLAIR Global Group s.r.o.","0","0","0","0"
"","Modelname","S-Therm Ontario Split 40 60","0","0","0","0"
"","Type","Outdoor Air/Water","0","0","0","0"
"","Energy","Electricity","0","0","0","0"
