"modelID","varName","value","temperature","climate","indoorUnittype","info","hpType"
"","title","CAHV-R450YA-HPB(-BS)","0","0","0","1","0"
"","application","2","0","0","0","1","0"
"","indoor","0","0","0","0","1","0"
"","outdoor","1","0","0","0","1","0"
"","coolingMode7c12c","0","0","0","0","1","0"
"","coolingMode18c23c","0","0","0","0","1","0"
"","colderClimate","0","0","0","0","1","0"
"","warmerClimate","0","0","0","0","1","0"
"","reversibility","0","0","0","0","1","0"
"","colderForHeating","0","0","0","0","1","0"
"","warmerForHeating","0","0","0","0","1","0"
"","en145112Certification","0","0","0","0","1","0"
"","heatSource","0","0","0","0","1","0"
"","additionalOutdoorAir","0","0","0","0","1","0"
"","additionalExhaustAir","0","0","0","0","1","0"
"","additionalIndoorAir","0","0","0","0","1","0"
"","additionalNonheatedSpaceAir","0","0","0","0","1","0"
"","powerSupply","3","0","0","0","1","0"
"","offPeakProduct","0","0","0","0","1","0"
"","EN14511_2_001","35.00","4","10","0","2","0"
"","EN14511_2_001","35.00","5","10","0","2","0"
"","EN14511_2_002","10.20","4","10","0","2","0"
"","EN14511_2_002","14.08","5","10","0","2","0"
"","EN14511_2_003","3.43","4","10","0","2","0"
"","EN14511_2_003","2.48","5","10","0","2","0"
"","EN14511_4_003","2","0","10","0","2","0"
"","EN14511_4_004","2","0","10","0","2","0"
"","EN14511_4_005","2","0","10","0","2","0"
"","EN14511_4_006","2","0","10","0","2","0"
"","EN12102_1_002","76","4","3","0","2","0"
"","EN12102_1_002","76","5","3","0","2","0"
"","EN14825_001","140","4","3","0","2","0"
"","EN14825_001","127","5","3","0","2","0"
"","EN14825_002","26.90","4","3","0","2","0"
"","EN14825_002","27.00","5","3","0","2","0"
"","EN14825_003","3.57","4","3","0","2","0"
"","EN14825_003","3.24","5","3","0","2","0"
"","EN14825_004","-7","4","3","0","2","0"
"","EN14825_004","-7","5","3","0","2","0"
"","EN14825_005","-10","4","3","0","2","0"
"","EN14825_005","-10","5","3","0","2","0"
"","EN14825_008","23.80","4","3","0","2","0"
"","EN14825_008","23.80","5","3","0","2","0"
"","EN14825_009","2.60","4","3","0","2","0"
"","EN14825_009","2.08","5","3","0","2","0"
"","EN14825_047","0.900","4","3","0","2","0"
"","EN14825_047","0.900","5","3","0","2","0"
"","EN14825_010","15.30","4","3","0","2","0"
"","EN14825_010","14.70","5","3","0","2","0"
"","EN14825_011","3.33","4","3","0","2","0"
"","EN14825_011","3.22","5","3","0","2","0"
"","EN14825_048","0.900","4","3","0","2","0"
"","EN14825_048","0.900","5","3","0","2","0"
"","EN14825_012","9.30","4","3","0","2","0"
"","EN14825_012","13.90","5","3","0","2","0"
"","EN14825_013","5.20","4","3","0","2","0"
"","EN14825_013","4.60","5","3","0","2","0"
"","EN14825_049","0.900","4","3","0","2","0"
"","EN14825_049","0.900","5","3","0","2","0"
"","EN14825_014","8.70","4","3","0","2","0"
"","EN14825_014","13.70","5","3","0","2","0"
"","EN14825_015","5.05","4","3","0","2","0"
"","EN14825_015","5.81","5","3","0","2","0"
"","EN14825_050","0.900","4","3","0","2","0"
"","EN14825_050","0.900","5","3","0","2","0"
"","EN14825_016","23.80","4","3","0","2","0"
"","EN14825_016","23.80","5","3","0","2","0"
"","EN14825_017","2.60","4","3","0","2","0"
"","EN14825_017","2.08","5","3","0","2","0"
"","EN14825_018","26.90","4","3","0","2","0"
"","EN14825_018","27.00","5","3","0","2","0"
"","EN14825_019","2.21","4","3","0","2","0"
"","EN14825_019","1.72","5","3","0","2","0"
"","EN14825_022","70","4","3","0","2","0"
"","EN14825_022","70","5","3","0","2","0"
"","EN14825_023","14","4","3","0","2","0"
"","EN14825_023","14","5","3","0","2","0"
"","EN14825_024","14","4","3","0","2","0"
"","EN14825_024","14","5","3","0","2","0"
"","EN14825_025","14","4","3","0","2","0"
"","EN14825_025","14","5","3","0","2","0"
"","EN14825_026","65","4","3","0","2","0"
"","EN14825_026","65","5","3","0","2","0"
"","EN14825_027","1","4","3","0","2","0"
"","EN14825_027","1","5","3","0","2","0"
"","EN14825_028","0.00","4","3","0","2","0"
"","EN14825_028","0.00","5","3","0","2","0"
"","EN14825_029","15556","4","3","0","2","0"
"","EN14825_029","17161","5","3","0","2","0"
"","Refrigerant","R454C","0","0","0","0"
"","Mass of Refrigerant","9,000 kg","0","0","0","0"
"","Date","30.06.2023","0","0","0","0"
"","Manufacturer"," Mitsubishi Electric Air Conditioning Systems Europe LTD","0","0","0","0"
"","Modelname","Ecodan Power+ CAHV","0","0","0","0"
"","Type","Outdoor Air/Water","0","0","0","0"
"","Energy","Electricity","0","0","0","0"
