"modelID","varName","value","temperature","climate","indoorUnittype","info","hpType"
"","title","EV-DCM12","0","0","0","1","0"
"","application","2","0","0","0","1","0"
"","indoor","0","0","0","0","1","0"
"","outdoor","1","0","0","0","1","0"
"","coolingMode7c12c","0","0","0","0","1","0"
"","coolingMode18c23c","0","0","0","0","1","0"
"","colderClimate","0","0","0","0","1","0"
"","warmerClimate","0","0","0","0","1","0"
"","reversibility","1","0","0","0","1","0"
"","colderForHeating","0","0","0","0","1","0"
"","warmerForHeating","0","0","0","0","1","0"
"","en145112Certification","0","0","0","0","1","0"
"","heatSource","0","0","0","0","1","0"
"","additionalOutdoorAir","0","0","0","0","1","0"
"","additionalExhaustAir","0","0","0","0","1","0"
"","additionalIndoorAir","0","0","0","0","1","0"
"","additionalNonheatedSpaceAir","0","0","0","0","1","0"
"","powerSupply","1","0","0","0","1","0"
"","offPeakProduct","0","0","0","0","1","0"
"","EN14511_2_001","12.01","4","10","0","2","0"
"","EN14511_2_001","11.33","5","10","0","2","0"
"","EN14511_2_002","2.79","4","10","0","2","0"
"","EN14511_2_002","4.14","5","10","0","2","0"
"","EN14511_2_003","4.30","4","10","0","2","0"
"","EN14511_2_003","2.74","5","10","0","2","0"
"","EN14511_4_003","2","0","10","0","2","0"
"","EN14511_4_004","2","0","10","0","2","0"
"","EN14511_4_005","2","0","10","0","2","0"
"","EN14511_4_006","2","0","10","0","2","0"
"","EN12102_1_002","66","4","3","0","2","0"
"","EN12102_1_002","69","5","3","0","2","0"
"","EN14825_001","183","4","3","0","2","0"
"","EN14825_001","134","5","3","0","2","0"
"","EN14825_002","9.33","4","3","0","2","0"
"","EN14825_002","8.88","5","3","0","2","0"
"","EN14825_003","4.66","4","3","0","2","0"
"","EN14825_003","3.42","5","3","0","2","0"
"","EN14825_004","-7","4","3","0","2","0"
"","EN14825_004","-7","5","3","0","2","0"
"","EN14825_005","-10","4","3","0","2","0"
"","EN14825_005","-10","5","3","0","2","0"
"","EN14825_008","8.25","4","3","0","2","0"
"","EN14825_008","7.85","5","3","0","2","0"
"","EN14825_009","2.64","4","3","0","2","0"
"","EN14825_009","2.02","5","3","0","2","0"
"","EN14825_047","0.900","4","3","0","2","0"
"","EN14825_047","0.900","5","3","0","2","0"
"","EN14825_010","5.43","4","3","0","2","0"
"","EN14825_010","4.82","5","3","0","2","0"
"","EN14825_011","4.59","4","3","0","2","0"
"","EN14825_011","3.24","5","3","0","2","0"
"","EN14825_048","0.900","4","3","0","2","0"
"","EN14825_048","0.900","5","3","0","2","0"
"","EN14825_012","5.68","4","3","0","2","0"
"","EN14825_012","5.30","5","3","0","2","0"
"","EN14825_013","6.25","4","3","0","2","0"
"","EN14825_013","4.75","5","3","0","2","0"
"","EN14825_049","0.990","4","3","0","2","0"
"","EN14825_049","0.990","5","3","0","2","0"
"","EN14825_014","6.61","4","3","0","2","0"
"","EN14825_014","6.34","5","3","0","2","0"
"","EN14825_015","8.69","4","3","0","2","0"
"","EN14825_015","7.12","5","3","0","2","0"
"","EN14825_050","0.990","4","3","0","2","0"
"","EN14825_050","0.990","5","3","0","2","0"
"","EN14825_016","8.25","4","3","0","2","0"
"","EN14825_016","7.85","5","3","0","2","0"
"","EN14825_017","2.64","4","3","0","2","0"
"","EN14825_017","2.02","5","3","0","2","0"
"","EN14825_018","8.49","4","3","0","2","0"
"","EN14825_018","7.07","5","3","0","2","0"
"","EN14825_019","2.41","4","3","0","2","0"
"","EN14825_019","1.68","5","3","0","2","0"
"","EN14825_021","0.900","4","3","0","2","0"
"","EN14825_021","0.900","5","3","0","2","0"
"","EN14825_022","61","4","3","0","2","0"
"","EN14825_022","61","5","3","0","2","0"
"","EN14825_023","7","4","3","0","2","0"
"","EN14825_023","7","5","3","0","2","0"
"","EN14825_024","7","4","3","0","2","0"
"","EN14825_024","7","5","3","0","2","0"
"","EN14825_025","7","4","3","0","2","0"
"","EN14825_025","7","5","3","0","2","0"
"","EN14825_026","0","4","3","0","2","0"
"","EN14825_026","0","5","3","0","2","0"
"","EN14825_027","1","4","3","0","2","0"
"","EN14825_027","1","5","3","0","2","0"
"","EN14825_028","0.84","4","3","0","2","0"
"","EN14825_028","1.80","5","3","0","2","0"
"","EN14825_029","4133","4","3","0","2","0"
"","EN14825_029","5362","5","3","0","2","0"
"","Refrigerant","R32","0","0","0","0"
"","Mass of Refrigerant","2,100 kg","0","0","0","0"
"","Date","29.11.2022","0","0","0","0"
"","Manufacturer"," Foshan Ecoview Energy Saving Facility Ltd","0","0","0","0"
"","Modelname","DC Inverter Air To Water Heat Pump 12","0","0","0","0"
"","Type","Outdoor Air/Water","0","0","0","0"
"","Energy","Electricity","0","0","0","0"
