"modelID","varName","value","temperature","climate","indoorUnittype","info","hpType"
"","title","QBKFXFC-016SRI","0","0","0","1","0"
"","application","2","0","0","0","1","0"
"","indoor","0","0","0","0","1","0"
"","outdoor","1","0","0","0","1","0"
"","coolingMode7c12c","0","0","0","0","1","0"
"","coolingMode18c23c","0","0","0","0","1","0"
"","colderClimate","0","0","0","0","1","0"
"","warmerClimate","0","0","0","0","1","0"
"","reversibility","1","0","0","0","1","0"
"","colderForHeating","0","0","0","0","1","0"
"","warmerForHeating","0","0","0","0","1","0"
"","en145112Certification","0","0","0","0","1","0"
"","heatSource","0","0","0","0","1","0"
"","additionalOutdoorAir","0","0","0","0","1","0"
"","additionalExhaustAir","0","0","0","0","1","0"
"","additionalIndoorAir","0","0","0","0","1","0"
"","additionalNonheatedSpaceAir","0","0","0","0","1","0"
"","powerSupply","1","0","0","0","1","0"
"","offPeakProduct","0","0","0","0","1","0"
"","EN14511_2_001","16.09","4","10","0","2","0"
"","EN14511_2_001","16.09","5","10","0","2","0"
"","EN14511_2_002","3.57","4","10","0","2","0"
"","EN14511_2_002","5.48","5","10","0","2","0"
"","EN14511_2_003","4.50","4","10","0","2","0"
"","EN14511_2_003","2.94","5","10","0","2","0"
"","EN14511_4_003","2","0","10","0","2","0"
"","EN14511_4_004","2","0","10","0","2","0"
"","EN14511_4_005","2","0","10","0","2","0"
"","EN14511_4_006","2","0","10","0","2","0"
"","EN12102_1_002","67","4","3","0","2","0"
"","EN12102_1_002","67","5","3","0","2","0"
"","EN14825_001","175","4","3","0","2","0"
"","EN14825_001","132","5","3","0","2","0"
"","EN14825_002","15.68","4","3","0","2","0"
"","EN14825_002","15.53","5","3","0","2","0"
"","EN14825_003","4.46","4","3","0","2","0"
"","EN14825_003","3.37","5","3","0","2","0"
"","EN14825_004","-7","4","3","0","2","0"
"","EN14825_004","-7","5","3","0","2","0"
"","EN14825_005","-10","4","3","0","2","0"
"","EN14825_005","-10","5","3","0","2","0"
"","EN14825_008","13.87","4","3","0","2","0"
"","EN14825_008","13.74","5","3","0","2","0"
"","EN14825_009","3.18","4","3","0","2","0"
"","EN14825_009","2.33","5","3","0","2","0"
"","EN14825_047","0.900","4","3","0","2","0"
"","EN14825_047","0.900","5","3","0","2","0"
"","EN14825_010","8.66","4","3","0","2","0"
"","EN14825_010","8.43","5","3","0","2","0"
"","EN14825_011","4.56","4","3","0","2","0"
"","EN14825_011","3.16","5","3","0","2","0"
"","EN14825_048","0.900","4","3","0","2","0"
"","EN14825_048","0.900","5","3","0","2","0"
"","EN14825_012","7.13","4","3","0","2","0"
"","EN14825_012","6.85","5","3","0","2","0"
"","EN14825_013","5.28","4","3","0","2","0"
"","EN14825_013","4.52","5","3","0","2","0"
"","EN14825_049","0.900","4","3","0","2","0"
"","EN14825_049","0.900","5","3","0","2","0"
"","EN14825_014","9.39","4","3","0","2","0"
"","EN14825_014","9.58","5","3","0","2","0"
"","EN14825_015","7.38","4","3","0","2","0"
"","EN14825_015","6.82","5","3","0","2","0"
"","EN14825_050","0.900","4","3","0","2","0"
"","EN14825_050","0.900","5","3","0","2","0"
"","EN14825_016","13.87","4","3","0","2","0"
"","EN14825_016","13.74","5","3","0","2","0"
"","EN14825_017","3.18","4","3","0","2","0"
"","EN14825_017","2.33","5","3","0","2","0"
"","EN14825_018","13.36","4","3","0","2","0"
"","EN14825_018","13.84","5","3","0","2","0"
"","EN14825_019","2.87","4","3","0","2","0"
"","EN14825_019","2.16","5","3","0","2","0"
"","EN14825_021","0.900","4","3","0","2","0"
"","EN14825_021","0.900","5","3","0","2","0"
"","EN14825_022","60","4","3","0","2","0"
"","EN14825_022","60","5","3","0","2","0"
"","EN14825_023","8","4","3","0","2","0"
"","EN14825_023","8","5","3","0","2","0"
"","EN14825_024","8","4","3","0","2","0"
"","EN14825_024","8","5","3","0","2","0"
"","EN14825_025","8","4","3","0","2","0"
"","EN14825_025","8","5","3","0","2","0"
"","EN14825_026","43","4","3","0","2","0"
"","EN14825_026","43","5","3","0","2","0"
"","EN14825_027","1","4","3","0","2","0"
"","EN14825_027","1","5","3","0","2","0"
"","EN14825_028","2.32","4","3","0","2","0"
"","EN14825_028","1.69","5","3","0","2","0"
"","EN14825_029","7267","4","3","0","2","0"
"","EN14825_029","9509","5","3","0","2","0"
"","Refrigerant","R32","0","0","0","0"
"","Mass of Refrigerant","2,600 kg","0","0","0","0"
"","Date","20.03.2023","0","0","0","0"
"","Manufacturer"," Foshan AIROSD Thermal Technology Co., Ltd.","0","0","0","0"
"","Modelname","DC Inverter Air-Water Heat Pump 016","0","0","0","0"
"","Type","Outdoor Air/Water","0","0","0","0"
"","Energy","Electricity","0","0","0","0"
