"modelID","varName","value","temperature","climate","indoorUnittype","info","hpType"
"","title","LWH-F8HVLZPEN5","0","0","0","1","0"
"","application","2","0","0","0","1","0"
"","indoor","0","0","0","0","1","0"
"","outdoor","1","0","0","0","1","0"
"","coolingMode7c12c","0","0","0","0","1","0"
"","coolingMode18c23c","0","0","0","0","1","0"
"","colderClimate","0","0","0","0","1","0"
"","warmerClimate","0","0","0","0","1","0"
"","reversibility","1","0","0","0","1","0"
"","colderForHeating","0","0","0","0","1","0"
"","warmerForHeating","0","0","0","0","1","0"
"","en145112Certification","0","0","0","0","1","0"
"","heatSource","0","0","0","0","1","0"
"","additionalOutdoorAir","0","0","0","0","1","0"
"","additionalExhaustAir","0","0","0","0","1","0"
"","additionalIndoorAir","0","0","0","0","1","0"
"","additionalNonheatedSpaceAir","0","0","0","0","1","0"
"","powerSupply","1","0","0","0","1","0"
"","offPeakProduct","0","0","0","0","1","0"
"","EN14511_2_001","7.90","4","10","0","2","0"
"","EN14511_2_001","7.99","5","10","0","2","0"
"","EN14511_2_002","1.78","4","10","0","2","0"
"","EN14511_2_002","2.74","5","10","0","2","0"
"","EN14511_2_003","4.45","4","10","0","2","0"
"","EN14511_2_003","2.91","5","10","0","2","0"
"","EN14511_4_003","2","0","10","0","2","0"
"","EN14511_4_004","2","0","10","0","2","0"
"","EN14511_4_005","2","0","10","0","2","0"
"","EN14511_4_006","2","0","10","0","2","0"
"","EN12102_1_002","65","4","3","0","2","0"
"","EN12102_1_002","67","5","3","0","2","0"
"","EN14825_001","176","4","3","0","2","0"
"","EN14825_001","125","5","3","0","2","0"
"","EN14825_002","6.97","4","3","0","2","0"
"","EN14825_002","6.86","5","3","0","2","0"
"","EN14825_003","4.46","4","3","0","2","0"
"","EN14825_003","3.21","5","3","0","2","0"
"","EN14825_004","-7","4","3","0","2","0"
"","EN14825_004","-7","5","3","0","2","0"
"","EN14825_005","-25","4","3","0","2","0"
"","EN14825_005","-25","5","3","0","2","0"
"","EN14825_008","6.17","4","3","0","2","0"
"","EN14825_008","6.07","5","3","0","2","0"
"","EN14825_009","2.86","4","3","0","2","0"
"","EN14825_009","2.07","5","3","0","2","0"
"","EN14825_047","0.900","4","3","0","2","0"
"","EN14825_047","0.900","5","3","0","2","0"
"","EN14825_010","4.11","4","3","0","2","0"
"","EN14825_010","3.77","5","3","0","2","0"
"","EN14825_011","4.46","4","3","0","2","0"
"","EN14825_011","3.14","5","3","0","2","0"
"","EN14825_048","0.900","4","3","0","2","0"
"","EN14825_048","0.900","5","3","0","2","0"
"","EN14825_012","3.98","4","3","0","2","0"
"","EN14825_012","3.79","5","3","0","2","0"
"","EN14825_013","6.06","4","3","0","2","0"
"","EN14825_013","4.31","5","3","0","2","0"
"","EN14825_049","0.900","4","3","0","2","0"
"","EN14825_049","0.900","5","3","0","2","0"
"","EN14825_014","4.77","4","3","0","2","0"
"","EN14825_014","4.49","5","3","0","2","0"
"","EN14825_015","8.30","4","3","0","2","0"
"","EN14825_015","6.68","5","3","0","2","0"
"","EN14825_050","0.900","4","3","0","2","0"
"","EN14825_050","0.900","5","3","0","2","0"
"","EN14825_016","6.17","4","3","0","2","0"
"","EN14825_016","6.07","5","3","0","2","0"
"","EN14825_017","2.86","4","3","0","2","0"
"","EN14825_017","2.07","5","3","0","2","0"
"","EN14825_018","5.71","4","3","0","2","0"
"","EN14825_018","5.50","5","3","0","2","0"
"","EN14825_019","2.73","4","3","0","2","0"
"","EN14825_019","1.76","5","3","0","2","0"
"","EN14825_021","0.900","4","3","0","2","0"
"","EN14825_021","0.900","5","3","0","2","0"
"","EN14825_022","60","4","3","0","2","0"
"","EN14825_022","60","5","3","0","2","0"
"","EN14825_023","6","4","3","0","2","0"
"","EN14825_023","6","5","3","0","2","0"
"","EN14825_024","10","4","3","0","2","0"
"","EN14825_024","10","5","3","0","2","0"
"","EN14825_025","6","4","3","0","2","0"
"","EN14825_025","6","5","3","0","2","0"
"","EN14825_026","14","4","3","0","2","0"
"","EN14825_026","14","5","3","0","2","0"
"","EN14825_027","1","4","3","0","2","0"
"","EN14825_027","1","5","3","0","2","0"
"","EN14825_028","1.27","4","3","0","2","0"
"","EN14825_028","1.36","5","3","0","2","0"
"","EN14825_029","3228","4","3","0","2","0"
"","EN14825_029","4419","5","3","0","2","0"
"","Refrigerant","R32","0","0","0","0"
"","Mass of Refrigerant","1,400 kg","0","0","0","0"
"","Date","02.08.2024","0","0","0","0"
"","Manufacturer"," Guangdong Luckingstar New Energy CO., LTD.","0","0","0","0"
"","Modelname","Air to Water Heat Pump -R32-8","0","0","0","0"
"","Type","Outdoor Air/Water","0","0","0","0"
"","Energy","Electricity","0","0","0","0"
