"modelID","varName","value","temperature","climate","indoorUnittype","info","hpType"
"1","title","HL22HB","0","0","0","1","0"
"1","application","2","0","0","0","1","0"
"1","indoor","0","0","0","0","1","0"
"1","outdoor","1","0","0","0","1","0"
"1","coolingMode7c12c","0","0","0","0","1","0"
"1","coolingMode18c23c","0","0","0","0","1","0"
"1","colderClimate","0","0","0","0","1","0"
"1","warmerClimate","0","0","0","0","1","0"
"1","reversibility","1","0","0","0","1","0"
"1","colderForHeating","0","0","0","0","1","0"
"1","warmerForHeating","0","0","0","0","1","0"
"1","en145112Certification","0","0","0","0","1","0"
"1","heatSource","0","0","0","0","1","0"
"1","additionalOutdoorAir","0","0","0","0","1","0"
"1","additionalExhaustAir","0","0","0","0","1","0"
"1","additionalIndoorAir","0","0","0","0","1","0"
"1","additionalNonheatedSpaceAir","0","0","0","0","1","0"
"1","powerSupply","3","0","0","0","1","0"
"1","offPeakProduct","0","0","0","0","1","0"
"1","EN14511_2_001","20.86","4","10","0","2","0"
"1","EN14511_2_001","20.56","5","10","0","2","0"
"1","EN14511_2_002","4.78","4","10","0","2","0"
"1","EN14511_2_002","6.74","5","10","0","2","0"
"1","EN14511_2_003","4.37","4","10","0","2","0"
"1","EN14511_2_003","3.05","5","10","0","2","0"
"1","EN14511_4_003","2","0","10","0","2","0"
"1","EN14511_4_004","2","0","10","0","2","0"
"1","EN14511_4_005","2","0","10","0","2","0"
"1","EN14511_4_006","2","0","10","0","2","0"
"1","EN12102_1_002","59","4","3","0","2","0"
"1","EN12102_1_002","59","5","3","0","2","0"
"1","EN14825_001","178","4","3","0","2","0"
"1","EN14825_001","144","5","3","0","2","0"
"1","EN14825_002","16.91","4","3","0","2","0"
"1","EN14825_002","15.06","5","3","0","2","0"
"1","EN14825_003","4.52","4","3","0","2","0"
"1","EN14825_003","3.67","5","3","0","2","0"
"1","EN14825_004","-7","4","3","0","2","0"
"1","EN14825_004","-7","5","3","0","2","0"
"1","EN14825_005","-10","4","3","0","2","0"
"1","EN14825_005","-10","5","3","0","2","0"
"1","EN14825_008","14.96","4","3","0","2","0"
"1","EN14825_008","13.33","5","3","0","2","0"
"1","EN14825_009","3.27","4","3","0","2","0"
"1","EN14825_009","2.30","5","3","0","2","0"
"1","EN14825_047","1.000","4","3","0","2","0"
"1","EN14825_047","1.000","5","3","0","2","0"
"1","EN14825_010","8.79","4","3","0","2","0"
"1","EN14825_010","8.18","5","3","0","2","0"
"1","EN14825_011","4.37","4","3","0","2","0"
"1","EN14825_011","3.41","5","3","0","2","0"
"1","EN14825_048","0.990","4","3","0","2","0"
"1","EN14825_048","0.990","5","3","0","2","0"
"1","EN14825_012","6.39","4","3","0","2","0"
"1","EN14825_012","6.59","5","3","0","2","0"
"1","EN14825_013","5.91","4","3","0","2","0"
"1","EN14825_013","4.95","5","3","0","2","0"
"1","EN14825_049","0.990","4","3","0","2","0"
"1","EN14825_049","0.990","5","3","0","2","0"
"1","EN14825_014","7.98","4","3","0","2","0"
"1","EN14825_014","7.78","5","3","0","2","0"
"1","EN14825_015","8.71","4","3","0","2","0"
"1","EN14825_015","7.16","5","3","0","2","0"
"1","EN14825_050","0.990","4","3","0","2","0"
"1","EN14825_050","0.990","5","3","0","2","0"
"1","EN14825_016","14.96","4","3","0","2","0"
"1","EN14825_016","13.33","5","3","0","2","0"
"1","EN14825_017","3.27","4","3","0","2","0"
"1","EN14825_017","2.30","5","3","0","2","0"
"1","EN14825_018","16.39","4","3","0","2","0"
"1","EN14825_018","15.06","5","3","0","2","0"
"1","EN14825_019","2.95","4","3","0","2","0"
"1","EN14825_019","2.27","5","3","0","2","0"
"1","EN14825_021","1.000","4","3","0","2","0"
"1","EN14825_021","1.000","5","3","0","2","0"
"1","EN14825_022","60","4","3","0","2","0"
"1","EN14825_022","60","5","3","0","2","0"
"1","EN14825_023","13","4","3","0","2","0"
"1","EN14825_023","13","5","3","0","2","0"
"1","EN14825_024","14","4","3","0","2","0"
"1","EN14825_024","14","5","3","0","2","0"
"1","EN14825_025","13","4","3","0","2","0"
"1","EN14825_025","13","5","3","0","2","0"
"1","EN14825_026","40","4","3","0","2","0"
"1","EN14825_026","40","5","3","0","2","0"
"1","EN14825_027","1","4","3","0","2","0"
"1","EN14825_027","1","5","3","0","2","0"
"1","EN14825_028","0.52","4","3","0","2","0"
"1","EN14825_028","0.00","5","3","0","2","0"
"1","EN14825_029","7735","4","3","0","2","0"
"1","EN14825_029","8488","5","3","0","2","0"
"","Refrigerant","R32","0","0","0","0"
"","Mass of Refrigerant","3,150 kg","0","0","0","0"
"","Date","13.11.2023","0","0","0","0"
"","Manufacturer"," Guangdong Warmhouse Technology Co., Ltd.","0","0","0","0"
"","Modelname","DC Inverter Air to Water Heat Pump R32 series 22KW","0","0","0","0"
"","Type","Outdoor Air/Water","0","0","0","0"
"","Energy","Electricity","0","0","0","0"
