"modelID","varName","value","temperature","climate","indoorUnittype","info","hpType"
"","title","Acond Aconomis N","0","0","0","1","0"
"","application","2","0","0","0","1","0"
"","indoor","1","0","0","0","1","0"
"","outdoor","1","0","0","0","1","0"
"","coolingMode7c12c","0","0","0","0","1","0"
"","coolingMode18c23c","0","0","0","0","1","0"
"","colderClimate","0","0","0","0","1","0"
"","warmerClimate","0","0","0","0","1","0"
"","reversibility","1","0","0","0","1","0"
"","colderForHeating","0","0","0","0","1","0"
"","warmerForHeating","0","0","0","0","1","0"
"","en145112Certification","0","0","0","0","1","0"
"","heatSource","0","0","0","0","1","0"
"","additionalOutdoorAir","0","0","0","0","1","0"
"","additionalExhaustAir","0","0","0","0","1","0"
"","additionalIndoorAir","0","0","0","0","1","0"
"","additionalNonheatedSpaceAir","0","0","0","0","1","0"
"","powerSupply","1","0","0","0","1","0"
"","offPeakProduct","0","0","0","0","1","0"
"","EN14511_2_001","4.76","4","10","0","2","0"
"","EN14511_2_001","4.10","5","10","0","2","0"
"","EN14511_2_002","0.96","4","10","0","2","0"
"","EN14511_2_002","1.33","5","10","0","2","0"
"","EN14511_2_003","4.95","4","10","0","2","0"
"","EN14511_2_003","3.08","5","10","0","2","0"
"","EN14511_4_003","2","0","10","0","2","0"
"","EN14511_4_004","2","0","10","0","2","0"
"","EN14511_4_005","2","0","10","0","2","0"
"","EN14511_4_006","2","0","10","0","2","0"
"","EN12102_1_001","0","4","3","0","2","0"
"","EN12102_1_001","0","5","3","0","2","0"
"","EN12102_1_002","0","4","3","0","2","0"
"","EN12102_1_002","54","5","3","0","2","0"
"","EN14825_001","187","4","3","0","2","0"
"","EN14825_001","150","5","3","0","2","0"
"","EN14825_002","7.65","4","3","0","2","0"
"","EN14825_002","7.50","5","3","0","2","0"
"","EN14825_003","4.75","4","3","0","2","0"
"","EN14825_003","3.81","5","3","0","2","0"
"","EN14825_004","-7","4","3","0","2","0"
"","EN14825_004","-7","5","3","0","2","0"
"","EN14825_005","-10","4","3","0","2","0"
"","EN14825_005","-10","5","3","0","2","0"
"","EN14825_008","6.78","4","3","0","2","0"
"","EN14825_008","6.58","5","3","0","2","0"
"","EN14825_009","3.05","4","3","0","2","0"
"","EN14825_009","2.29","5","3","0","2","0"
"","EN14825_047","0.900","4","3","0","2","0"
"","EN14825_047","0.900","5","3","0","2","0"
"","EN14825_010","4.05","4","3","0","2","0"
"","EN14825_010","4.00","5","3","0","2","0"
"","EN14825_011","4.64","4","3","0","2","0"
"","EN14825_011","3.81","5","3","0","2","0"
"","EN14825_048","0.900","4","3","0","2","0"
"","EN14825_048","0.900","5","3","0","2","0"
"","EN14825_012","2.65","4","3","0","2","0"
"","EN14825_012","2.57","5","3","0","2","0"
"","EN14825_013","6.37","4","3","0","2","0"
"","EN14825_013","4.98","5","3","0","2","0"
"","EN14825_049","0.900","4","3","0","2","0"
"","EN14825_049","0.900","5","3","0","2","0"
"","EN14825_014","2.97","4","3","0","2","0"
"","EN14825_014","2.89","5","3","0","2","0"
"","EN14825_015","6.96","4","3","0","2","0"
"","EN14825_015","5.93","5","3","0","2","0"
"","EN14825_050","0.965","4","3","0","2","0"
"","EN14825_050","0.969","5","3","0","2","0"
"","EN14825_016","6.78","4","3","0","2","0"
"","EN14825_016","6.58","5","3","0","2","0"
"","EN14825_017","3.05","4","3","0","2","0"
"","EN14825_017","2.29","5","3","0","2","0"
"","EN14825_018","6.12","4","3","0","2","0"
"","EN14825_018","6.03","5","3","0","2","0"
"","EN14825_019","2.91","4","3","0","2","0"
"","EN14825_019","2.12","5","3","0","2","0"
"","EN14825_021","0.900","4","3","0","2","0"
"","EN14825_021","0.900","5","3","0","2","0"
"","EN14825_022","75","4","3","0","2","0"
"","EN14825_022","75","5","3","0","2","0"
"","EN14825_023","15","4","3","0","2","0"
"","EN14825_023","15","5","3","0","2","0"
"","EN14825_024","15","4","3","0","2","0"
"","EN14825_024","15","5","3","0","2","0"
"","EN14825_025","15","4","3","0","2","0"
"","EN14825_025","15","5","3","0","2","0"
"","EN14825_026","0","4","3","0","2","0"
"","EN14825_026","0","5","3","0","2","0"
"","EN14825_027","1","4","3","0","2","0"
"","EN14825_027","1","5","3","0","2","0"
"","EN14825_028","1.53","4","3","0","2","0"
"","EN14825_028","1.47","5","3","0","2","0"
"","EN14825_029","3336","4","3","0","2","0"
"","EN14825_029","4029","5","3","0","2","0"
"","Refrigerant","R290","0","0","0","0"
"","Mass of Refrigerant","0,450 kg","0","0","0","0"
"","Date","08.07.2024","0","0","0","0"
"","Manufacturer"," Acond a.s.","0","0","0","0"
"","Modelname","Acond Aconomis N","0","0","0","0"
"","Type","Outdoor Air/Water","0","0","0","0"
"","Energy","Electricity","0","0","0","0"
