"modelID","varName","value","temperature","climate","indoorUnittype","info","hpType"
"","title","KS-40W/EN7BP","0","0","0","1","0"
"","application","2","0","0","0","1","0"
"","indoor","0","0","0","0","1","0"
"","outdoor","1","0","0","0","1","0"
"","coolingMode7c12c","0","0","0","0","1","0"
"","coolingMode18c23c","0","0","0","0","1","0"
"","colderClimate","0","0","0","0","1","0"
"","warmerClimate","0","0","0","0","1","0"
"","reversibility","1","0","0","0","1","0"
"","colderForHeating","0","0","0","0","1","0"
"","warmerForHeating","0","0","0","0","1","0"
"","en145112Certification","0","0","0","0","1","0"
"","heatSource","0","0","0","0","1","0"
"","additionalOutdoorAir","0","0","0","0","1","0"
"","additionalExhaustAir","0","0","0","0","1","0"
"","additionalIndoorAir","0","0","0","0","1","0"
"","additionalNonheatedSpaceAir","0","0","0","0","1","0"
"","powerSupply","1","0","0","0","1","0"
"","offPeakProduct","0","0","0","0","1","0"
"","EN14511_2_001","4.00","4","10","0","2","0"
"","EN14511_2_001","4.00","5","10","0","2","0"
"","EN14511_2_002","0.79","4","10","0","2","0"
"","EN14511_2_002","1.31","5","10","0","2","0"
"","EN14511_2_003","5.05","4","10","0","2","0"
"","EN14511_2_003","3.05","5","10","0","2","0"
"","EN14511_4_003","2","0","10","0","2","0"
"","EN14511_4_004","2","0","10","0","2","0"
"","EN14511_4_005","2","0","10","0","2","0"
"","EN14511_4_006","2","0","10","0","2","0"
"","EN12102_1_002","52","4","3","0","2","0"
"","EN12102_1_002","53","5","3","0","2","0"
"","EN14825_001","205","4","3","0","2","0"
"","EN14825_001","151","5","3","0","2","0"
"","EN14825_002","4.20","4","3","0","2","0"
"","EN14825_002","4.40","5","3","0","2","0"
"","EN14825_003","5.21","4","3","0","2","0"
"","EN14825_003","3.85","5","3","0","2","0"
"","EN14825_004","-7","4","3","0","2","0"
"","EN14825_004","-7","5","3","0","2","0"
"","EN14825_005","-10","4","3","0","2","0"
"","EN14825_005","-10","5","3","0","2","0"
"","EN14825_008","3.77","4","3","0","2","0"
"","EN14825_008","3.89","5","3","0","2","0"
"","EN14825_009","3.57","4","3","0","2","0"
"","EN14825_009","2.52","5","3","0","2","0"
"","EN14825_047","0.990","4","3","0","2","0"
"","EN14825_047","0.990","5","3","0","2","0"
"","EN14825_010","2.40","4","3","0","2","0"
"","EN14825_010","2.40","5","3","0","2","0"
"","EN14825_011","5.19","4","3","0","2","0"
"","EN14825_011","3.78","5","3","0","2","0"
"","EN14825_048","0.990","4","3","0","2","0"
"","EN14825_048","0.990","5","3","0","2","0"
"","EN14825_012","1.69","4","3","0","2","0"
"","EN14825_012","1.82","5","3","0","2","0"
"","EN14825_013","6.47","4","3","0","2","0"
"","EN14825_013","4.95","5","3","0","2","0"
"","EN14825_049","0.990","4","3","0","2","0"
"","EN14825_049","0.990","5","3","0","2","0"
"","EN14825_014","1.42","4","3","0","2","0"
"","EN14825_014","1.33","5","3","0","2","0"
"","EN14825_015","8.39","4","3","0","2","0"
"","EN14825_015","6.30","5","3","0","2","0"
"","EN14825_050","0.990","4","3","0","2","0"
"","EN14825_050","0.990","5","3","0","2","0"
"","EN14825_016","3.77","4","3","0","2","0"
"","EN14825_016","3.89","5","3","0","2","0"
"","EN14825_017","3.57","4","3","0","2","0"
"","EN14825_017","2.52","5","3","0","2","0"
"","EN14825_018","3.73","4","3","0","2","0"
"","EN14825_018","3.77","5","3","0","2","0"
"","EN14825_019","3.16","4","3","0","2","0"
"","EN14825_019","2.24","5","3","0","2","0"
"","EN14825_021","0.990","4","3","0","2","0"
"","EN14825_021","0.990","5","3","0","2","0"
"","EN14825_022","75","4","3","0","2","0"
"","EN14825_022","75","5","3","0","2","0"
"","EN14825_023","7","4","3","0","2","0"
"","EN14825_023","7","5","3","0","2","0"
"","EN14825_024","21","4","3","0","2","0"
"","EN14825_024","21","5","3","0","2","0"
"","EN14825_025","7","4","3","0","2","0"
"","EN14825_025","7","5","3","0","2","0"
"","EN14825_026","27","4","3","0","2","0"
"","EN14825_026","27","5","3","0","2","0"
"","EN14825_027","1","4","3","0","2","0"
"","EN14825_027","1","5","3","0","2","0"
"","EN14825_028","0.47","4","3","0","2","0"
"","EN14825_028","0.63","5","3","0","2","0"
"","EN14825_029","1692","4","3","0","2","0"
"","EN14825_029","2364","5","3","0","2","0"
"","Refrigerant","R290","0","0","0","0"
"","Mass of Refrigerant","0,610 kg","0","0","0","0"
"","Date","13.06.2024","0","0","0","0"
"","Manufacturer"," GZ AXEN Heat Pump Technology Co., Ltd.","0","0","0","0"
"","Modelname","Heat Pump-R290 KS-40*","0","0","0","0"
"","Type","Outdoor Air/Water","0","0","0","0"
"","Energy","Electricity","0","0","0","0"
