"modelID","varName","value","temperature","climate","indoorUnittype","info","hpType"
"","title","AXHW-16/200L","0","0","0","1","0"
"","application","0","0","0","0","1","0"
"","indoor","1","0","0","0","1","0"
"","outdoor","0","0","0","0","1","0"
"","coolingMode7c12c","0","0","0","0","1","0"
"","coolingMode18c23c","0","0","0","0","1","0"
"","colderClimate","0","0","0","0","1","0"
"","warmerClimate","0","0","0","0","1","0"
"","reversibility","0","0","0","0","1","0"
"","colderForHeating","0","0","0","0","1","0"
"","warmerForHeating","0","0","0","0","1","0"
"","en145112Certification","0","0","0","0","1","0"
"","heatSource","1","0","0","0","1","0"
"","additionalOutdoorAir","0","0","0","0","1","0"
"","additionalExhaustAir","0","0","0","0","1","0"
"","additionalIndoorAir","0","0","0","0","1","0"
"","additionalNonheatedSpaceAir","0","0","0","0","1","0"
"","powerSupply","1","0","0","0","1","0"
"","offPeakProduct","2","0","0","0","1","0"
"","EN12102_2_001","55","0","3","0","2","0"
"","EN12102_2_001","55","0","3","0","2","0"
"","EN16147_001","L","0","3","0","2","0"
"","EN16147_002","121","0","3","0","2","0"
"","EN16147_003","2.92","0","3","0","2","0"
"","EN16147_004","6:23:43","0","3","0","2","0"
"","EN16147_005","27.0","0","3","0","2","0"
"","EN16147_006","52.7","0","3","0","2","0"
"","EN16147_007","214","0","3","0","2","0"
"","EN16147_008","2","0","5","0","2","0"
"","EN16147_008","2","0","5","0","2","0"
"","EN16147_009","2","0","5","0","2","0"
"","EN16147_009","2","0","5","0","2","0"
"","EN16147_010","2","0","5","0","2","0"
"","EN16147_010","2","0","5","0","2","0"
"","Refrigerant","R290","0","0","0","0"
"","Mass of Refrigerant","0,150 kg","0","0","0","0"
"","Date","08.03.2023","0","0","0","0"
"","Manufacturer"," GZ Dotels Electric Appliances Co., Ltd.      ","0","0","0","0"
"","Modelname","Domestic Hot Water Heat Pump 200L","0","0","0","0"
"","Type","Heat Pump for Domestic Hot Water (DHW)","0","0","0","0"
"","Energy","Electricity","0","0","0","0"
