"modelID","varName","value","temperature","climate","indoorUnittype","info","hpType"
"","title","LWH-F18HVZPN9","0","0","0","1","0"
"","application","2","0","0","0","1","0"
"","indoor","0","0","0","0","1","0"
"","outdoor","1","0","0","0","1","0"
"","coolingMode7c12c","0","0","0","0","1","0"
"","coolingMode18c23c","0","0","0","0","1","0"
"","colderClimate","0","0","0","0","1","0"
"","warmerClimate","0","0","0","0","1","0"
"","reversibility","1","0","0","0","1","0"
"","colderForHeating","0","0","0","0","1","0"
"","warmerForHeating","0","0","0","0","1","0"
"","en145112Certification","0","0","0","0","1","0"
"","heatSource","0","0","0","0","1","0"
"","additionalOutdoorAir","0","0","0","0","1","0"
"","additionalExhaustAir","0","0","0","0","1","0"
"","additionalIndoorAir","0","0","0","0","1","0"
"","additionalNonheatedSpaceAir","0","0","0","0","1","0"
"","powerSupply","3","0","0","0","1","0"
"","offPeakProduct","0","0","0","0","1","0"
"","EN14511_2_001","17.80","4","10","0","2","0"
"","EN14511_2_001","17.80","5","10","0","2","0"
"","EN14511_2_002","3.95","4","10","0","2","0"
"","EN14511_2_002","5.93","5","10","0","2","0"
"","EN14511_2_003","4.50","4","10","0","2","0"
"","EN14511_2_003","3.00","5","10","0","2","0"
"","EN14511_4_003","2","0","10","0","2","0"
"","EN14511_4_004","2","0","10","0","2","0"
"","EN14511_4_005","2","0","10","0","2","0"
"","EN14511_4_006","2","0","10","0","2","0"
"","EN12102_1_002","66","4","3","0","2","0"
"","EN12102_1_002","66","5","3","0","2","0"
"","EN14825_001","197","4","3","0","2","0"
"","EN14825_001","146","5","3","0","2","0"
"","EN14825_002","17.80","4","3","0","2","0"
"","EN14825_002","17.80","5","3","0","2","0"
"","EN14825_003","5.00","4","3","0","2","0"
"","EN14825_003","3.73","5","3","0","2","0"
"","EN14825_004","-7","4","3","0","2","0"
"","EN14825_004","-7","5","3","0","2","0"
"","EN14825_005","-10","4","3","0","2","0"
"","EN14825_005","-10","5","3","0","2","0"
"","EN14825_008","15.81","4","3","0","2","0"
"","EN14825_008","16.11","5","3","0","2","0"
"","EN14825_009","3.21","4","3","0","2","0"
"","EN14825_009","2.40","5","3","0","2","0"
"","EN14825_047","0.997","4","3","0","2","0"
"","EN14825_047","0.998","5","3","0","2","0"
"","EN14825_010","9.88","4","3","0","2","0"
"","EN14825_010","10.14","5","3","0","2","0"
"","EN14825_011","4.77","4","3","0","2","0"
"","EN14825_011","3.59","5","3","0","2","0"
"","EN14825_048","0.993","4","3","0","2","0"
"","EN14825_048","0.995","5","3","0","2","0"
"","EN14825_012","7.90","4","3","0","2","0"
"","EN14825_012","7.88","5","3","0","2","0"
"","EN14825_013","6.60","4","3","0","2","0"
"","EN14825_013","4.98","5","3","0","2","0"
"","EN14825_049","0.988","4","3","0","2","0"
"","EN14825_049","0.991","5","3","0","2","0"
"","EN14825_014","9.94","4","3","0","2","0"
"","EN14825_014","8.81","5","3","0","2","0"
"","EN14825_015","9.66","4","3","0","2","0"
"","EN14825_015","6.68","5","3","0","2","0"
"","EN14825_050","0.986","4","3","0","2","0"
"","EN14825_050","0.989","5","3","0","2","0"
"","EN14825_016","15.81","4","3","0","2","0"
"","EN14825_016","16.11","5","3","0","2","0"
"","EN14825_017","3.21","4","3","0","2","0"
"","EN14825_017","2.40","5","3","0","2","0"
"","EN14825_018","13.79","4","3","0","2","0"
"","EN14825_018","11.83","5","3","0","2","0"
"","EN14825_019","2.90","4","3","0","2","0"
"","EN14825_019","1.64","5","3","0","2","0"
"","EN14825_021","0.997","4","3","0","2","0"
"","EN14825_021","0.998","5","3","0","2","0"
"","EN14825_022","75","4","3","0","2","0"
"","EN14825_022","75","5","3","0","2","0"
"","EN14825_023","12","4","3","0","2","0"
"","EN14825_023","12","5","3","0","2","0"
"","EN14825_024","14","4","3","0","2","0"
"","EN14825_024","14","5","3","0","2","0"
"","EN14825_025","12","4","3","0","2","0"
"","EN14825_025","12","5","3","0","2","0"
"","EN14825_026","0","4","3","0","2","0"
"","EN14825_026","0","5","3","0","2","0"
"","EN14825_027","1","4","3","0","2","0"
"","EN14825_027","1","5","3","0","2","0"
"","EN14825_028","4.00","4","3","0","2","0"
"","EN14825_028","6.00","5","3","0","2","0"
"","EN14825_029","7348","4","3","0","2","0"
"","EN14825_029","9848","5","3","0","2","0"
"","Refrigerant","R290","0","0","0","0"
"","Mass of Refrigerant","2,000 kg","0","0","0","0"
"","Date","06.08.2024","0","0","0","0"
"","Manufacturer"," Guangdong Luckingstar New Energy CO., LTD.","0","0","0","0"
"","Modelname","Ultimate series R290 18kW  ","0","0","0","0"
"","Type","Outdoor Air/Water","0","0","0","0"
"","Energy","Electricity","0","0","0","0"
