"modelID","varName","value","temperature","climate","indoorUnittype","info","hpType"
"","title","KYRIS NET R32 50","0","0","0","1","0"
"","application","7","0","0","0","1","0"
"","indoor","0","0","0","0","1","0"
"","outdoor","0","0","0","0","1","0"
"","coolingMode7c12c","0","0","0","0","1","0"
"","coolingMode18c23c","0","0","0","0","1","0"
"","colderClimate","0","0","0","0","1","0"
"","warmerClimate","0","0","0","0","1","0"
"","reversibility","0","0","0","0","1","0"
"","colderForHeating","0","0","0","0","1","0"
"","warmerForHeating","0","0","0","0","1","0"
"","en145112Certification","1","0","0","0","1","0"
"","heatSource","0","0","0","0","1","0"
"","additionalOutdoorAir","0","0","0","0","1","0"
"","additionalExhaustAir","0","0","0","0","1","0"
"","additionalIndoorAir","0","0","0","0","1","0"
"","additionalNonheatedSpaceAir","0","0","0","0","1","0"
"","powerSupply","1","0","0","0","1","0"
"","offPeakProduct","0","0","0","0","1","0"
"","EN14511_2_006","5.57","11","10","0","2","0"
"","EN14511_2_002","1.26","8","4","0","2","0"
"","EN14511_2_002","1.35","11","10","0","2","0"
"","EN14511_2_003","4.12","11","10","0","2","0"
"","EN14511_2_005","4.98","8","4","0","2","0"
"","EN14511_2_007","3.95","8","4","0","2","0"
"","EN14511_4_003","2","0","4","0","2","0"
"","EN14511_4_004","2","0","4","0","2","0"
"","EN14511_4_006","2","0","4","0","2","0"
"","EN12102_1_001","59","0","4","0","2","0"
"","EN12102_1_002","65","0","4","0","2","0"
"","EN14825_043","4.20","9","3","0","2","0"
"","EN14825_003","4.60","9","3","0","2","0"
"","EN14825_004","-7","9","3","0","2","0"
"","EN14825_005","-15","9","3","0","2","0"
"","EN14825_008","3.72","9","3","0","2","0"
"","EN14825_009","2.97","9","3","0","2","0"
"","EN14825_047","0.250","9","3","0","2","0"
"","EN14825_010","2.40","9","3","0","2","0"
"","EN14825_011","4.52","9","3","0","2","0"
"","EN14825_048","0.250","9","3","0","2","0"
"","EN14825_012","1.51","9","3","0","2","0"
"","EN14825_013","6.11","9","3","0","2","0"
"","EN14825_049","0.250","9","3","0","2","0"
"","EN14825_014","1.28","9","3","0","2","0"
"","EN14825_015","7.26","9","3","0","2","0"
"","EN14825_050","0.250","9","3","0","2","0"
"","EN14825_016","3.72","9","3","0","2","0"
"","EN14825_017","2.97","9","3","0","2","0"
"","EN14825_018","3.53","9","3","0","2","0"
"","EN14825_019","2.72","9","3","0","2","0"
"","EN14825_021","0.250","9","3","0","2","0"
"","EN14825_030","5.00","10","4","0","2","0"
"","EN14825_031","8.50","10","4","0","2","0"
"","EN14825_032","5.01","10","4","0","2","0"
"","EN14825_033","3.89","10","4","0","2","0"
"","EN14825_052","0.250","10","4","0","2","0"
"","EN14825_034","3.49","10","4","0","2","0"
"","EN14825_035","6.21","10","4","0","2","0"
"","EN14825_053","0.250","10","4","0","2","0"
"","EN14825_036","2.45","10","4","0","2","0"
"","EN14825_037","10.24","10","4","0","2","0"
"","EN14825_054","0.250","10","4","0","2","0"
"","EN14825_038","1.39","10","4","0","2","0"
"","EN14825_039","15.21","10","4","0","2","0"
"","EN14825_055","0.250","10","4","0","2","0"
"","EN14825_023","1","9","3","0","2","0"
"","EN14825_023","1","10","4","0","2","0"
"","EN14825_024","12","9","3","0","2","0"
"","EN14825_024","12","10","4","0","2","0"
"","EN14825_025","1","9","3","0","2","0"
"","EN14825_025","1","10","4","0","2","0"
"","EN14825_026","0","10","4","0","2","0"
"","EN14825_042","0.48","9","3","0","2","0"
"","EN14825_029","1278","9","3","0","2","0"
"","EN14825_041","206","10","4","0","2","0"
"","Refrigerant","R32","0","0","0","0"
"","Mass of Refrigerant","1,180 kg","0","0","0","0"
"","Date","29.08.2024","0","0","0","0"
"","Manufacturer"," Ariston Thermo Group","0","0","0","0"
"","Modelname","KYRIS NET R32 50","0","0","0","0"
"","Type","Air/Air Single Split","0","0","0","0"
"","Energy","Electricity","0","0","0","0"
