"modelID","varName","value","temperature","climate","indoorUnittype","info","hpType"
"","title","ZHHS-01-15K-R290-V5-M + BSEM01-0000","0","0","0","1","0"
"","application","2","0","0","0","1","0"
"","indoor","1","0","0","0","1","0"
"","outdoor","1","0","0","0","1","0"
"","coolingMode7c12c","0","0","0","0","1","0"
"","coolingMode18c23c","0","0","0","0","1","0"
"","colderClimate","0","0","0","0","1","0"
"","warmerClimate","0","0","0","0","1","0"
"","reversibility","1","0","0","0","1","0"
"","colderForHeating","0","0","0","0","1","0"
"","warmerForHeating","0","0","0","0","1","0"
"","en145112Certification","0","0","0","0","1","0"
"","heatSource","0","0","0","0","1","0"
"","additionalOutdoorAir","0","0","0","0","1","0"
"","additionalExhaustAir","0","0","0","0","1","0"
"","additionalIndoorAir","0","0","0","0","1","0"
"","additionalNonheatedSpaceAir","0","0","0","0","1","0"
"","powerSupply","3","0","0","0","1","0"
"","offPeakProduct","0","0","0","0","1","0"
"","EN14511_2_001","8.70","4","10","0","2","0"
"","EN14511_2_001","9.20","5","10","0","2","0"
"","EN14511_2_002","1.64","4","10","0","2","0"
"","EN14511_2_002","2.89","5","10","0","2","0"
"","EN14511_2_003","5.29","4","10","0","2","0"
"","EN14511_2_003","3.19","5","10","0","2","0"
"","EN14511_4_003","2","0","10","0","2","0"
"","EN14511_4_004","2","0","10","0","2","0"
"","EN14511_4_005","2","0","10","0","2","0"
"","EN14511_4_006","2","0","10","0","2","0"
"","EN12102_1_002","57","4","3","0","2","0"
"","EN12102_1_002","61","5","3","0","2","0"
"","EN14825_001","213","4","3","0","2","0"
"","EN14825_001","156","5","3","0","2","0"
"","EN14825_002","10.30","4","3","0","2","0"
"","EN14825_002","10.00","5","3","0","2","0"
"","EN14825_003","5.39","4","3","0","2","0"
"","EN14825_003","3.98","5","3","0","2","0"
"","EN14825_004","-10","4","3","0","2","0"
"","EN14825_004","-10","5","3","0","2","0"
"","EN14825_005","-10","4","3","0","2","0"
"","EN14825_005","-10","5","3","0","2","0"
"","EN14825_008","9.31","4","3","0","2","0"
"","EN14825_008","8.98","5","3","0","2","0"
"","EN14825_009","3.19","4","3","0","2","0"
"","EN14825_009","2.18","5","3","0","2","0"
"","EN14825_047","1.000","4","3","0","2","0"
"","EN14825_047","1.000","5","3","0","2","0"
"","EN14825_010","5.66","4","3","0","2","0"
"","EN14825_010","5.58","5","3","0","2","0"
"","EN14825_011","5.46","4","3","0","2","0"
"","EN14825_011","4.09","5","3","0","2","0"
"","EN14825_048","1.000","4","3","0","2","0"
"","EN14825_048","1.000","5","3","0","2","0"
"","EN14825_012","4.44","4","3","0","2","0"
"","EN14825_012","4.32","5","3","0","2","0"
"","EN14825_013","7.15","4","3","0","2","0"
"","EN14825_013","5.34","5","3","0","2","0"
"","EN14825_049","0.980","4","3","0","2","0"
"","EN14825_049","0.980","5","3","0","2","0"
"","EN14825_014","5.01","4","3","0","2","0"
"","EN14825_014","4.80","5","3","0","2","0"
"","EN14825_015","8.91","4","3","0","2","0"
"","EN14825_015","6.51","5","3","0","2","0"
"","EN14825_050","0.980","4","3","0","2","0"
"","EN14825_050","0.980","5","3","0","2","0"
"","EN14825_016","10.31","4","3","0","2","0"
"","EN14825_016","9.97","5","3","0","2","0"
"","EN14825_017","2.70","4","3","0","2","0"
"","EN14825_017","1.90","5","3","0","2","0"
"","EN14825_018","10.31","4","3","0","2","0"
"","EN14825_018","9.97","5","3","0","2","0"
"","EN14825_019","2.70","4","3","0","2","0"
"","EN14825_019","1.90","5","3","0","2","0"
"","EN14825_021","1.000","4","3","0","2","0"
"","EN14825_021","1.000","5","3","0","2","0"
"","EN14825_022","65","4","3","0","2","0"
"","EN14825_022","65","5","3","0","2","0"
"","EN14825_023","13","4","3","0","2","0"
"","EN14825_023","13","5","3","0","2","0"
"","EN14825_024","13","4","3","0","2","0"
"","EN14825_024","13","5","3","0","2","0"
"","EN14825_025","13","4","3","0","2","0"
"","EN14825_025","13","5","3","0","2","0"
"","EN14825_026","0","4","3","0","2","0"
"","EN14825_026","0","5","3","0","2","0"
"","EN14825_027","1","4","3","0","2","0"
"","EN14825_027","1","5","3","0","2","0"
"","EN14825_028","0.00","4","3","0","2","0"
"","EN14825_028","0.00","5","3","0","2","0"
"","EN14825_029","3831","4","3","0","2","0"
"","EN14825_029","5196","5","3","0","2","0"
"","Refrigerant","R290","0","0","0","0"
"","Mass of Refrigerant","0,800 kg","0","0","0","0"
"","Date","21.11.2023","0","0","0","0"
"","Manufacturer"," JBG-2 Sp. z o.o.","0","0","0","0"
"","Modelname","ZHHS-01-15K-R290-V5-M","0","0","0","0"
"","Type","Outdoor Air/Water","0","0","0","0"
"","Energy","Electricity","0","0","0","0"
