"modelID","varName","value","temperature","climate","indoorUnittype","info","hpType"
"","title","WiSAN-YEE1 55.4","0","0","0","1","0"
"","application","1","0","0","0","1","0"
"","indoor","0","0","0","0","1","0"
"","outdoor","1","0","0","0","1","0"
"","coolingMode7c12c","0","0","0","0","1","0"
"","coolingMode18c23c","0","0","0","0","1","0"
"","colderClimate","0","0","0","0","1","0"
"","warmerClimate","0","0","0","0","1","0"
"","reversibility","1","0","0","0","1","0"
"","colderForHeating","0","0","0","0","1","0"
"","warmerForHeating","0","0","0","0","1","0"
"","en145112Certification","0","0","0","0","1","0"
"","heatSource","0","0","0","0","1","0"
"","additionalOutdoorAir","0","0","0","0","1","0"
"","additionalExhaustAir","0","0","0","0","1","0"
"","additionalIndoorAir","0","0","0","0","1","0"
"","additionalNonheatedSpaceAir","0","0","0","0","1","0"
"","powerSupply","3","0","0","0","1","0"
"","offPeakProduct","0","0","0","0","1","0"
"","EN14511_2_001","151.00","4","10","0","2","0"
"","EN14511_2_002","40.20","4","10","0","2","0"
"","EN14511_2_003","3.76","4","10","0","2","0"
"","EN12102_1_002","86","4","3","0","2","0"
"","EN14825_001","163","4","3","0","2","0"
"","EN14825_002","120.00","4","3","0","2","0"
"","EN14825_003","4.15","4","3","0","2","0"
"","EN14825_004","-7","4","3","0","2","0"
"","EN14825_005","-10","4","3","0","2","0"
"","EN14825_008","106.00","4","3","0","2","0"
"","EN14825_009","2.77","4","3","0","2","0"
"","EN14825_047","0.960","4","3","0","2","0"
"","EN14825_010","62.20","4","3","0","2","0"
"","EN14825_011","4.09","4","3","0","2","0"
"","EN14825_048","0.960","4","3","0","2","0"
"","EN14825_012","42.00","4","3","0","2","0"
"","EN14825_013","5.25","4","3","0","2","0"
"","EN14825_049","0.960","4","3","0","2","0"
"","EN14825_014","28.80","4","3","0","2","0"
"","EN14825_015","6.23","4","3","0","2","0"
"","EN14825_050","0.960","4","3","0","2","0"
"","EN14825_016","106.00","4","3","0","2","0"
"","EN14825_017","2.77","4","3","0","2","0"
"","EN14825_018","84.40","4","3","0","2","0"
"","EN14825_019","2.34","4","3","0","2","0"
"","EN14825_021","0.960","4","3","0","2","0"
"","EN14825_022","60","4","3","0","2","0"
"","EN14825_023","169","4","3","0","2","0"
"","EN14825_024","169","4","3","0","2","0"
"","EN14825_025","169","4","3","0","2","0"
"","EN14825_026","0","4","3","0","2","0"
"","EN14825_027","0","4","3","0","2","0"
"","EN14825_028","35.50","4","3","0","2","0"
"","EN14825_029","59726","4","3","0","2","0"
"","title","WiSAN-YEE1 60.4","0","0","0","1","0"
"","application","1","0","0","0","1","0"
"","indoor","0","0","0","0","1","0"
"","outdoor","0","0","0","0","1","0"
"","coolingMode7c12c","0","0","0","0","1","0"
"","coolingMode18c23c","0","0","0","0","1","0"
"","colderClimate","0","0","0","0","1","0"
"","warmerClimate","0","0","0","0","1","0"
"","reversibility","1","0","0","0","1","0"
"","colderForHeating","0","0","0","0","1","0"
"","warmerForHeating","0","0","0","0","1","0"
"","en145112Certification","0","0","0","0","1","0"
"","heatSource","0","0","0","0","1","0"
"","additionalOutdoorAir","0","0","0","0","1","0"
"","additionalExhaustAir","0","0","0","0","1","0"
"","additionalIndoorAir","0","0","0","0","1","0"
"","additionalNonheatedSpaceAir","0","0","0","0","1","0"
"","powerSupply","3","0","0","0","1","0"
"","offPeakProduct","0","0","0","0","1","0"
"","EN14511_2_001","163.00","4","10","0","2","0"
"","EN14511_2_002","43.90","4","10","0","2","0"
"","EN14511_2_003","3.71","4","10","0","2","0"
"","EN14825_001","160","4","3","0","2","0"
"","EN14825_002","127.00","4","3","0","2","0"
"","EN14825_003","4.07","4","3","0","2","0"
"","EN14825_004","-7","4","3","0","2","0"
"","EN14825_005","-10","4","3","0","2","0"
"","EN14825_008","112.00","4","3","0","2","0"
"","EN14825_009","2.71","4","3","0","2","0"
"","EN14825_047","0.960","4","3","0","2","0"
"","EN14825_010","73.60","4","3","0","2","0"
"","EN14825_011","4.02","4","3","0","2","0"
"","EN14825_048","0.960","4","3","0","2","0"
"","EN14825_012","44.40","4","3","0","2","0"
"","EN14825_013","5.01","4","3","0","2","0"
"","EN14825_049","0.960","4","3","0","2","0"
"","EN14825_014","35.40","4","3","0","2","0"
"","EN14825_015","6.32","4","3","0","2","0"
"","EN14825_050","0.960","4","3","0","2","0"
"","EN14825_016","112.00","4","3","0","2","0"
"","EN14825_017","2.71","4","3","0","2","0"
"","EN14825_018","104.00","4","3","0","2","0"
"","EN14825_019","2.41","4","3","0","2","0"
"","EN14825_021","0.960","4","3","0","2","0"
"","EN14825_022","60","4","3","0","2","0"
"","EN14825_023","169","4","3","0","2","0"
"","EN14825_024","169","4","3","0","2","0"
"","EN14825_025","169","4","3","0","2","0"
"","EN14825_026","0","4","3","0","2","0"
"","EN14825_027","0","4","3","0","2","0"
"","EN14825_028","22.20","4","3","0","2","0"
"","EN14825_029","64331","4","3","0","2","0"
"","Refrigerant","R32","0","0","0","0"
"","Mass of Refrigerant","31,000 kg","0","0","0","0"
"","Date","25.01.2024","0","0","0","0"
"","Manufacturer"," Clivet s.p.a.","0","0","0","0"
"","Modelname","Large Evo 55.4 - 60.4","0","0","0","0"
"","Type","Outdoor Air/Water","0","0","0","0"
"","Energy","Electricity","0","0","0","0"
