"modelID","varName","value","temperature","climate","indoorUnittype","info","hpType"
"","title","AU082FYCRA(HW)","0","0","0","1","0"
"","application","2","0","0","0","1","0"
"","indoor","0","0","0","0","1","0"
"","outdoor","1","0","0","0","1","0"
"","coolingMode7c12c","0","0","0","0","1","0"
"","coolingMode18c23c","0","0","0","0","1","0"
"","colderClimate","0","0","0","0","1","0"
"","warmerClimate","0","0","0","0","1","0"
"","reversibility","1","0","0","0","1","0"
"","colderForHeating","0","0","0","0","1","0"
"","warmerForHeating","0","0","0","0","1","0"
"","en145112Certification","0","0","0","0","1","0"
"","heatSource","0","0","0","0","1","0"
"","additionalOutdoorAir","0","0","0","0","1","0"
"","additionalExhaustAir","0","0","0","0","1","0"
"","additionalIndoorAir","0","0","0","0","1","0"
"","additionalNonheatedSpaceAir","0","0","0","0","1","0"
"","powerSupply","1","0","0","0","1","0"
"","offPeakProduct","0","0","0","0","1","0"
"","EN14511_2_001","7.77","4","10","0","2","0"
"","EN14511_2_001","6.96","5","10","0","2","0"
"","EN14511_2_002","1.72","4","10","0","2","0"
"","EN14511_2_002","2.72","5","10","0","2","0"
"","EN14511_2_003","4.52","4","10","0","2","0"
"","EN14511_2_003","2.56","5","10","0","2","0"
"","EN14511_4_003","2","0","10","0","2","0"
"","EN14511_4_004","2","0","10","0","2","0"
"","EN14511_4_005","2","0","10","0","2","0"
"","EN14511_4_006","2","0","10","0","2","0"
"","EN12102_1_002","64","4","3","0","2","0"
"","EN12102_1_002","67","5","3","0","2","0"
"","EN14825_001","157","4","3","0","2","0"
"","EN14825_001","116","5","3","0","2","0"
"","EN14825_002","7.91","4","3","0","2","0"
"","EN14825_002","6.91","5","3","0","2","0"
"","EN14825_003","4.00","4","3","0","2","0"
"","EN14825_003","2.98","5","3","0","2","0"
"","EN14825_004","-7","4","3","0","2","0"
"","EN14825_004","-7","5","3","0","2","0"
"","EN14825_005","-25","4","3","0","2","0"
"","EN14825_005","-25","5","3","0","2","0"
"","EN14825_008","7.00","4","3","0","2","0"
"","EN14825_008","6.11","5","3","0","2","0"
"","EN14825_009","2.88","4","3","0","2","0"
"","EN14825_009","1.92","5","3","0","2","0"
"","EN14825_047","0.900","4","3","0","2","0"
"","EN14825_047","0.900","5","3","0","2","0"
"","EN14825_010","4.37","4","3","0","2","0"
"","EN14825_010","3.64","5","3","0","2","0"
"","EN14825_011","3.86","4","3","0","2","0"
"","EN14825_011","2.90","5","3","0","2","0"
"","EN14825_048","0.900","4","3","0","2","0"
"","EN14825_048","0.900","5","3","0","2","0"
"","EN14825_012","2.90","4","3","0","2","0"
"","EN14825_012","2.66","5","3","0","2","0"
"","EN14825_013","5.17","4","3","0","2","0"
"","EN14825_013","4.13","5","3","0","2","0"
"","EN14825_049","0.900","4","3","0","2","0"
"","EN14825_049","0.900","5","3","0","2","0"
"","EN14825_014","4.96","4","3","0","2","0"
"","EN14825_014","2.07","5","3","0","2","0"
"","EN14825_015","6.31","4","3","0","2","0"
"","EN14825_015","5.06","5","3","0","2","0"
"","EN14825_050","0.900","4","3","0","2","0"
"","EN14825_050","0.900","5","3","0","2","0"
"","EN14825_016","7.00","4","3","0","2","0"
"","EN14825_016","6.11","5","3","0","2","0"
"","EN14825_017","2.88","4","3","0","2","0"
"","EN14825_017","1.92","5","3","0","2","0"
"","EN14825_018","6.88","4","3","0","2","0"
"","EN14825_018","5.56","5","3","0","2","0"
"","EN14825_019","3.05","4","3","0","2","0"
"","EN14825_019","1.58","5","3","0","2","0"
"","EN14825_021","0.900","4","3","0","2","0"
"","EN14825_021","0.900","5","3","0","2","0"
"","EN14825_022","55","4","3","0","2","0"
"","EN14825_022","55","5","3","0","2","0"
"","EN14825_023","5","4","3","0","2","0"
"","EN14825_023","5","5","3","0","2","0"
"","EN14825_024","50","4","3","0","2","0"
"","EN14825_024","50","5","3","0","2","0"
"","EN14825_025","5","4","3","0","2","0"
"","EN14825_025","5","5","3","0","2","0"
"","EN14825_026","0","4","3","0","2","0"
"","EN14825_026","0","5","3","0","2","0"
"","EN14825_027","1","4","3","0","2","0"
"","EN14825_027","1","5","3","0","2","0"
"","EN14825_028","1.03","4","3","0","2","0"
"","EN14825_028","1.34","5","3","0","2","0"
"","EN14825_029","4081","4","3","0","2","0"
"","EN14825_029","4785","5","3","0","2","0"
"","Refrigerant","R32","0","0","0","0"
"","Mass of Refrigerant","1,150 kg","0","0","0","0"
"","Date","06.11.2023","0","0","0","0"
"","Manufacturer"," Qingdao Haier Air Conditioner Electric Co., Ltd.","0","0","0","0"
"","Modelname","Monobloc Air-to-Water Heat Pump System- R32- U082","0","0","0","0"
"","Type","Outdoor Air/Water","0","0","0","0"
"","Energy","Electricity","0","0","0","0"
