"modelID","varName","value","temperature","climate","indoorUnittype","info","hpType"
"","title","Vitocal 060-A T0P","0","0","0","1","0"
"","application","0","0","0","0","1","0"
"","indoor","1","0","0","0","1","0"
"","outdoor","0","0","0","0","1","0"
"","coolingMode7c12c","0","0","0","0","1","0"
"","coolingMode18c23c","0","0","0","0","1","0"
"","colderClimate","0","0","0","0","1","0"
"","warmerClimate","0","0","0","0","1","0"
"","reversibility","0","0","0","0","1","0"
"","colderForHeating","0","0","0","0","1","0"
"","warmerForHeating","0","0","0","0","1","0"
"","en145112Certification","0","0","0","0","1","0"
"","heatSource","1","0","0","0","1","0"
"","additionalOutdoorAir","0","0","0","0","1","0"
"","additionalExhaustAir","0","0","0","0","1","0"
"","additionalIndoorAir","0","0","0","0","1","0"
"","additionalNonheatedSpaceAir","0","0","0","0","1","0"
"","powerSupply","1","0","0","0","1","0"
"","offPeakProduct","1","0","0","0","1","0"
"","EN12102_2_001","57","0","3","0","2","0"
"","EN16147_001","S","0","3","0","2","0"
"","EN16147_002","103","0","3","0","2","0"
"","EN16147_003","2.22","0","3","0","2","0"
"","EN16147_004","4:20","0","3","0","2","0"
"","EN16147_005","23.0","0","3","0","2","0"
"","EN16147_006","53.5","0","3","0","2","0"
"","EN16147_007","63","0","3","0","2","0"
"","EN16147_008","2","0","5","0","2","0"
"","EN16147_009","2","0","5","0","2","0"
"","EN16147_010","2","0","5","0","2","0"
"","Refrigerant","R134a","0","0","0","0"
"","Mass of Refrigerant","1,350 kg","0","0","0","0"
"","Date","19.11.2019","0","0","0","0"
"","Manufacturer"," Viessmann Faulquemont SAS","0","0","0","0"
"","Modelname","VIESSMANN Vitocal 060-A (100 L) Typ T0P 060-A","0","0","0","0"
"","Type","Heat Pump for Domestic Hot Water (DHW)","0","0","0","0"
"","Energy","Electricity","0","0","0","0"
