"modelID","varName","value","temperature","climate","indoorUnittype","info","hpType"
"","title","AW092MUCHA","0","0","0","1","0"
"","application","2","0","0","0","1","0"
"","indoor","0","0","0","0","1","0"
"","outdoor","1","0","0","0","1","0"
"","coolingMode7c12c","0","0","0","0","1","0"
"","coolingMode18c23c","0","0","0","0","1","0"
"","colderClimate","0","0","0","0","1","0"
"","warmerClimate","0","0","0","0","1","0"
"","reversibility","1","0","0","0","1","0"
"","colderForHeating","0","0","0","0","1","0"
"","warmerForHeating","0","0","0","0","1","0"
"","en145112Certification","0","0","0","0","1","0"
"","heatSource","0","0","0","0","1","0"
"","additionalOutdoorAir","0","0","0","0","1","0"
"","additionalExhaustAir","0","0","0","0","1","0"
"","additionalIndoorAir","0","0","0","0","1","0"
"","additionalNonheatedSpaceAir","0","0","0","0","1","0"
"","powerSupply","1","0","0","0","1","0"
"","offPeakProduct","0","0","0","0","1","0"
"","EN14511_2_001","8.81","4","10","0","2","0"
"","EN14511_2_001","8.35","5","10","0","2","0"
"","EN14511_2_002","1.92","4","10","0","2","0"
"","EN14511_2_002","3.03","5","10","0","2","0"
"","EN14511_2_003","4.59","4","10","0","2","0"
"","EN14511_2_003","2.75","5","10","0","2","0"
"","EN14511_4_003","2","0","10","0","2","0"
"","EN14511_4_004","2","0","10","0","2","0"
"","EN14511_4_005","2","0","10","0","2","0"
"","EN14511_4_006","2","0","10","0","2","0"
"","EN12102_1_002","62","4","3","0","2","0"
"","EN12102_1_002","68","5","3","0","2","0"
"","EN14825_001","173","4","3","0","2","0"
"","EN14825_001","124","5","3","0","2","0"
"","EN14825_002","9.17","4","3","0","2","0"
"","EN14825_002","9.08","5","3","0","2","0"
"","EN14825_003","4.39","4","3","0","2","0"
"","EN14825_003","3.18","5","3","0","2","0"
"","EN14825_004","-7","4","3","0","2","0"
"","EN14825_004","-7","5","3","0","2","0"
"","EN14825_005","-25","4","3","0","2","0"
"","EN14825_005","-25","5","3","0","2","0"
"","EN14825_008","8.11","4","3","0","2","0"
"","EN14825_008","8.03","5","3","0","2","0"
"","EN14825_009","3.19","4","3","0","2","0"
"","EN14825_009","2.02","5","3","0","2","0"
"","EN14825_047","0.900","4","3","0","2","0"
"","EN14825_047","0.900","5","3","0","2","0"
"","EN14825_010","4.95","4","3","0","2","0"
"","EN14825_010","5.03","5","3","0","2","0"
"","EN14825_011","4.03","4","3","0","2","0"
"","EN14825_011","2.97","5","3","0","2","0"
"","EN14825_048","0.900","4","3","0","2","0"
"","EN14825_048","0.900","5","3","0","2","0"
"","EN14825_012","4.47","4","3","0","2","0"
"","EN14825_012","4.14","5","3","0","2","0"
"","EN14825_013","5.96","4","3","0","2","0"
"","EN14825_013","4.53","5","3","0","2","0"
"","EN14825_049","0.900","4","3","0","2","0"
"","EN14825_049","0.900","5","3","0","2","0"
"","EN14825_014","4.96","4","3","0","2","0"
"","EN14825_014","4.75","5","3","0","2","0"
"","EN14825_015","8.57","4","3","0","2","0"
"","EN14825_015","7.38","5","3","0","2","0"
"","EN14825_050","0.900","4","3","0","2","0"
"","EN14825_050","0.900","5","3","0","2","0"
"","EN14825_016","8.11","4","3","0","2","0"
"","EN14825_016","8.03","5","3","0","2","0"
"","EN14825_017","3.19","4","3","0","2","0"
"","EN14825_017","2.02","5","3","0","2","0"
"","EN14825_018","8.88","4","3","0","2","0"
"","EN14825_018","5.60","5","3","0","2","0"
"","EN14825_019","2.77","4","3","0","2","0"
"","EN14825_019","1.83","5","3","0","2","0"
"","EN14825_021","0.900","4","3","0","2","0"
"","EN14825_021","0.900","5","3","0","2","0"
"","EN14825_022","60","4","3","0","2","0"
"","EN14825_022","60","5","3","0","2","0"
"","EN14825_023","18","4","3","0","2","0"
"","EN14825_023","18","5","3","0","2","0"
"","EN14825_024","18","4","3","0","2","0"
"","EN14825_024","18","5","3","0","2","0"
"","EN14825_025","18","4","3","0","2","0"
"","EN14825_025","18","5","3","0","2","0"
"","EN14825_026","0","4","3","0","2","0"
"","EN14825_026","0","5","3","0","2","0"
"","EN14825_027","1","4","3","0","2","0"
"","EN14825_027","1","5","3","0","2","0"
"","EN14825_028","0.30","4","3","0","2","0"
"","EN14825_028","3.48","5","3","0","2","0"
"","EN14825_029","4317","4","3","0","2","0"
"","EN14825_029","5895","5","3","0","2","0"
"","Refrigerant","R32","0","0","0","0"
"","Mass of Refrigerant","1,400 kg","0","0","0","0"
"","Date","06.11.2023","0","0","0","0"
"","Manufacturer"," Qingdao Haier Air Conditioner Electric Co., Ltd.","0","0","0","0"
"","Modelname","Monobloc Air-to-Water Heat Pump System- R32- W092","0","0","0","0"
"","Type","Outdoor Air/Water","0","0","0","0"
"","Energy","Electricity","0","0","0","0"
